0.029690	0.065274	0.077700	0.090079	0.038908	0.000524	0.175510	0.000451	0.000000	0.051976	0.168153
0.039468	0.023795	0.150877	0.000000	0.000000	0.000000	0.047575	0.000000	0.002350	0.000000	-0.168049
0.160030	0.007721	0.019221	0.000000	0.008084	0.003200	0.025024	0.002636	0.338193	0.003280	-0.644322
0.068970	0.061034	0.000000	0.191688	0.099146	0.005814	0.008599	0.000000	0.000042	0.091628	0.207286
0.000000	0.000000	0.000000	0.000000	0.912232	0.000000	0.011872	0.000000	0.000000	0.000000	0.713141
0.168615	0.060218	0.064807	0.007628	0.042700	0.000000	0.131817	0.002963	0.083893	0.057223	0.000135
0.000000	0.000000	0.010105	0.000000	0.303220	0.002624	0.000000	0.000000	0.018455	0.000000	0.366353
0.000000	0.009012	0.000000	0.000000	0.330229	0.000000	0.000000	0.000000	0.000000	0.000000	0.196574
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.482124	0.000000	0.000943	0.508488
0.063461	0.249535	0.127585	0.004872	0.093560	0.000000	0.062743	0.003685	0.049794	0.077847	-0.009130
0.000000	0.000000	0.000000	0.000000	0.026000	0.001093	0.000000	0.000000	0.419550	0.003077	0.632979
0.025393	0.012835	0.152441	0.000000	0.000000	0.000000	0.111325	0.204560	0.023889	0.000000	0.377287
0.118201	0.047523	0.190686	0.000000	0.043285	0.001952	0.066065	0.006928	0.016933	0.034309	0.048454
0.000000	0.000000	0.406494	0.009717	0.000000	0.000000	0.000000	0.015549	0.000000	0.002020	0.592758
0.097086	0.029298	0.018982	0.000000	0.013088	0.345937	0.099193	0.017120	0.086225	0.067607	0.514090
0.000000	0.000000	0.002473	0.343259	0.000000	0.005567	0.000000	0.004959	0.030717	0.238631	0.286075
0.019368	0.106761	0.095073	0.086617	0.178978	0.053105	0.034360	0.000225	0.063638	0.071351	0.578249
0.017152	0.075526	0.113050	0.179861	0.116457	0.000000	0.044098	0.000000	0.000000	0.079911	0.540502
0.000000	0.000000	0.000000	0.478330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315849
0.063008	0.000000	0.027812	0.001211	0.013167	0.000000	0.078993	0.000000	0.017215	0.009086	-0.574146
0.000000	0.027571	0.253757	0.358627	0.096413	0.000000	0.000000	0.000957	0.000000	0.000000	0.844437
0.046302	0.090481	0.059449	0.000000	0.000000	0.000000	0.103926	0.010307	0.208794	0.000000	0.617440
0.007366	0.000000	0.173777	0.000000	0.000000	0.000000	0.000000	0.000337	0.000000	0.001513	0.491973
0.036408	0.056903	0.017021	0.444543	0.141214	0.011271	0.000000	0.006963	0.000393	0.055473	0.781282
0.062325	0.101069	0.000323	0.007501	0.006426	0.000000	0.000000	0.000000	0.003152	0.065250	-0.668672
0.000000	0.047100	0.012314	0.362373	0.164169	0.000000	0.000000	0.001790	0.000000	0.211846	0.966152
0.068950	0.060497	0.032515	0.000000	0.061574	0.000000	0.080259	0.005986	0.000000	0.052873	-0.630532
0.041230	0.141410	0.224808	0.000000	0.002457	0.000000	0.169535	0.181083	0.112470	0.000000	0.458107
0.019864	0.053505	0.194662	0.000000	0.000000	0.000000	0.064698	0.003527	0.020235	0.000000	0.438786
0.025007	0.100968	0.003721	0.007203	0.000000	0.000000	0.053622	0.515219	0.000235	0.094228	0.440583
0.069887	0.000000	0.059199	0.000000	0.117007	0.000000	0.055444	0.000000	0.149657	0.000000	0.514134
0.059561	0.291635	0.107795	0.025493	0.142897	0.013761	0.072881	0.000000	0.053534	0.039921	0.225411
0.106196	0.100620	0.097104	0.027789	0.051915	0.000000	0.003069	0.000000	0.013673	0.000000	0.031459
0.101738	0.210160	0.094584	0.004969	0.224316	0.004250	0.059163	0.002858	0.042758	0.074286	-0.164989
0.074095	0.095081	0.000000	0.000000	0.013050	0.000000	0.000000	0.001313	0.049685	0.034992	0.769579
0.000000	0.112199	0.102908	0.000000	0.000000	0.000000	0.256961	0.289675	0.011071	0.000000	0.911105
0.000000	0.000000	0.115305	0.199574	0.026983	0.000000	0.008693	0.000000	0.017943	0.000000	0.566480
0.036164	0.000000	0.000000	0.000192	0.000000	0.000222	0.054390	0.000000	0.000603	0.004879	-0.719512
0.051846	0.175560	0.029849	0.000000	0.299965	0.000000	0.013879	0.000000	0.039811	0.022024	0.432501
0.000000	0.397314	0.000000	0.000000	0.000000	0.000000	0.137592	0.000000	0.034942	0.154379	0.497422
0.000000	0.000000	0.332896	0.000000	0.057033	0.000000	0.000000	0.000000	0.000000	0.000000	-0.206469
0.050877	0.025412	0.039732	0.000161	0.130291	0.000000	0.087559	0.000000	0.000000	0.085834	-0.301747
0.032244	0.000000	0.017434	0.000000	0.007712	0.006619	0.040394	0.000000	0.011926	0.034941	-0.643624
0.004722	0.021908	0.000000	0.000000	0.000000	0.000000	0.033079	0.001425	0.000000	0.000000	-0.651256
0.000000	0.000000	0.000000	0.469197	0.000000	0.000000	0.000000	0.000000	0.000000	0.214559	0.069568
0.032930	0.039587	0.035147	0.160919	0.054176	0.000000	0.099447	0.000000	0.000000	0.013468	-0.295394
0.000000	0.000000	0.000000	0.407793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.300287
0.047522	0.013523	0.009258	0.000000	0.024826	0.000964	0.000000	0.006488	0.000302	0.000000	-0.588871
0.062007	0.241041	0.118875	0.005180	0.107049	0.000000	0.053345	0.003259	0.091940	0.089880	0.758840
0.000000	0.062519	0.235300	0.002561	0.033168	0.000000	0.000000	0.000000	0.004577	0.003743	0.187116
0.159724	0.121687	0.062118	0.019796	0.085071	0.000698	0.061525	0.004463	0.067918	0.047928	0.405746
0.087021	0.004360	0.008197	0.161316	0.089100	0.001047	0.025252	0.000000	0.101959	0.000000	0.213208
0.081469	0.000000	0.000000	0.000888	0.007199	0.000000	0.114241	0.008444	0.022823	0.045115	-0.952859
0.108178	0.450961	0.105796	0.000000	0.000701	0.000000	0.006014	0.011947	0.052826	0.001703	0.535441
0.092386	0.123142	0.111133	0.001476	0.050510	0.123961	0.107019	0.000000	0.000000	0.012796	0.034169
0.182515	0.021095	0.010654	0.000236	0.000000	0.000000	0.002761	0.000000	0.005549	0.011696	-0.854835
0.000000	0.030232	0.305602	0.000000	0.000000	0.000730	0.000000	0.000000	0.000000	0.000000	0.486459
0.004605	0.021098	0.000000	0.000000	0.019991	0.003986	0.000000	0.000000	0.016778	0.031279	-0.776380
0.007707	0.036234	0.234604	0.000000	0.000000	0.000000	0.001238	0.003873	0.003727	0.000000	-0.015569
0.066841	0.016599	0.000000	0.000000	0.000000	0.000000	0.063130	0.000000	0.000000	0.014075	-0.722461
0.110167	0.017364	0.055859	0.098697	0.072619	0.000000	0.090014	0.015296	0.000000	0.000000	-0.194444
0.000000	0.003033	0.017937	0.302681	0.049932	0.003986	0.017554	0.021430	0.000000	0.041561	0.651060
0.130431	0.002557	0.023512	0.001637	0.011753	0.000299	0.025078	0.000000	0.101613	0.000000	-0.598962
0.011171	0.009217	0.144995	0.000000	0.000000	0.000000	0.052660	0.000000	0.001566	0.000000	0.565219
0.000000	0.001262	0.334391	0.013708	0.007047	0.000000	0.000000	0.000000	0.000000	0.007009	0.525510
