0.029690	0.065274	0.077700	0.090079	0.038908	0.000524	0.175510	0.000451	0.000000	0.051976	0.131503
0.160030	0.007721	0.019221	0.000000	0.008084	0.003200	0.025024	0.002636	0.338193	0.003280	-0.503889
0.034684	0.344148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011992	0.000000	0.271631
0.000000	0.000000	0.000000	0.000000	0.912232	0.000000	0.011872	0.000000	0.000000	0.000000	0.557708
0.168615	0.060218	0.064807	0.007628	0.042700	0.000000	0.131817	0.002963	0.083893	0.057223	0.000106
0.203579	0.364413	0.000000	0.000000	0.026186	0.000000	0.000000	0.000000	0.170674	0.059995	0.202358
0.052600	0.126404	0.027939	0.008097	0.009279	0.226801	0.008431	0.000000	0.009004	0.003784	0.169570
0.024687	0.183046	0.000000	0.000000	0.000000	0.000000	0.050031	0.003395	0.000000	0.000000	0.238308
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.482124	0.000000	0.000943	0.397660
0.063461	0.249535	0.127585	0.004872	0.093560	0.000000	0.062743	0.003685	0.049794	0.077847	-0.007140
0.000000	0.000000	0.000000	0.000000	0.026000	0.001093	0.000000	0.000000	0.419550	0.003077	0.495018
0.118201	0.047523	0.190686	0.000000	0.043285	0.001952	0.066065	0.006928	0.016933	0.034309	0.037893
0.072243	0.189831	0.049708	0.003978	0.029806	0.000000	0.087614	0.000000	0.036002	0.106988	-0.108324
0.097086	0.029298	0.018982	0.000000	0.013088	0.345937	0.099193	0.017120	0.086225	0.067607	0.402041
0.019368	0.106761	0.095073	0.086617	0.178978	0.053105	0.034360	0.000225	0.063638	0.071351	0.452216
0.017152	0.075526	0.113050	0.179861	0.116457	0.000000	0.044098	0.000000	0.000000	0.079911	0.422697
0.063008	0.000000	0.027812	0.001211	0.013167	0.000000	0.078993	0.000000	0.017215	0.009086	-0.449007
0.000000	0.027571	0.253757	0.358627	0.096413	0.000000	0.000000	0.000957	0.000000	0.000000	0.660387
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.267552	0.000000	0.000000	0.000000	-0.181736
0.046302	0.090481	0.059449	0.000000	0.000000	0.000000	0.103926	0.010307	0.208794	0.000000	0.482866
0.007366	0.000000	0.173777	0.000000	0.000000	0.000000	0.000000	0.000337	0.000000	0.001513	0.384745
0.000000	0.169201	0.000000	0.000000	0.000000	0.003759	0.095230	0.008482	0.000000	0.001722	-0.313385
0.036408	0.056903	0.017021	0.444543	0.141214	0.011271	0.000000	0.006963	0.000393	0.055473	0.610998
0.058390	0.125340	0.000000	0.100177	0.062464	0.002324	0.000000	0.000000	0.000000	0.226095	-0.184532
0.004013	0.061768	0.088312	0.001687	0.030381	0.002531	0.083897	0.000000	0.007001	0.022738	0.061666
0.062325	0.101069	0.000323	0.007501	0.006426	0.000000	0.000000	0.000000	0.003152	0.065250	-0.522932
0.000000	0.047100	0.012314	0.362373	0.164169	0.000000	0.000000	0.001790	0.000000	0.211846	0.755574
0.077397	0.074748	0.031768	0.000000	0.005444	0.000000	0.101661	0.000000	0.000000	0.016101	-0.202358
0.068950	0.060497	0.032515	0.000000	0.061574	0.000000	0.080259	0.005986	0.000000	0.052873	-0.493104
0.010866	0.083761	0.000000	0.000000	0.000000	0.004827	0.106820	0.000000	0.025962	0.027673	-0.027145
0.160610	0.125630	0.000000	0.000000	0.000000	0.000000	0.073207	0.000000	0.022740	0.000000	-0.018616
0.033097	0.000000	0.084926	0.003562	0.011282	0.292323	0.000000	0.049887	0.025618	0.088655	0.274173
0.041230	0.141410	0.224808	0.000000	0.002457	0.000000	0.169535	0.181083	0.112470	0.000000	0.358260
0.027341	0.075981	0.006129	0.015843	0.112726	0.000000	0.000000	0.000000	0.000748	0.183291	0.064372
0.025007	0.100968	0.003721	0.007203	0.000000	0.000000	0.053622	0.515219	0.000235	0.094228	0.344556
0.069887	0.000000	0.059199	0.000000	0.117007	0.000000	0.055444	0.000000	0.149657	0.000000	0.402076
0.059561	0.291635	0.107795	0.025493	0.142897	0.013761	0.072881	0.000000	0.053534	0.039921	0.176281
0.101738	0.210160	0.094584	0.004969	0.224316	0.004250	0.059163	0.002858	0.042758	0.074286	-0.129029
0.074095	0.095081	0.000000	0.000000	0.013050	0.000000	0.000000	0.001313	0.049685	0.034992	0.601845
0.000000	0.112199	0.102908	0.000000	0.000000	0.000000	0.256961	0.289675	0.011071	0.000000	0.712525
0.041214	0.000000	0.000000	0.000000	0.000000	0.000000	0.018079	0.000000	0.000000	0.000000	-0.492063
0.000000	0.000000	0.115305	0.199574	0.026983	0.000000	0.008693	0.000000	0.017943	0.000000	0.443013
0.036164	0.000000	0.000000	0.000192	0.000000	0.000222	0.054390	0.000000	0.000603	0.004879	-0.562691
0.051846	0.175560	0.029849	0.000000	0.299965	0.000000	0.013879	0.000000	0.039811	0.022024	0.338235
0.000000	0.397314	0.000000	0.000000	0.000000	0.000000	0.137592	0.000000	0.034942	0.154379	0.389006
0.050877	0.025412	0.039732	0.000161	0.130291	0.000000	0.087559	0.000000	0.000000	0.085834	-0.235979
0.053370	0.166146	0.010189	0.100210	0.031356	0.000000	0.000000	0.000000	0.000000	0.100248	0.132460
0.000000	0.000000	0.000000	0.001111	0.000000	0.000000	0.000000	0.000000	0.003855	0.044862	-0.523973
0.022168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.295626	-0.416601
0.032244	0.000000	0.017434	0.000000	0.007712	0.006619	0.040394	0.000000	0.011926	0.034941	-0.503342
0.004722	0.021908	0.000000	0.000000	0.000000	0.000000	0.033079	0.001425	0.000000	0.000000	-0.509311
0.000000	0.238079	0.007049	0.000000	0.017730	0.000000	0.139713	0.000000	0.000000	0.005765	0.201074
0.026627	0.089776	0.106536	0.000142	0.000000	0.002964	0.125163	0.000838	0.000000	0.009741	0.384094
0.000000	0.164893	0.009627	0.000000	0.000000	0.000000	0.082178	0.023964	0.000000	0.000000	-0.089760
0.047522	0.013523	0.009258	0.000000	0.024826	0.000964	0.000000	0.006488	0.000302	0.000000	-0.460523
0.072993	0.186427	0.000000	0.000000	0.010253	0.000000	0.005736	0.000000	0.000000	0.049331	-0.031264
0.062007	0.241041	0.118875	0.005180	0.107049	0.000000	0.053345	0.003259	0.091940	0.089880	0.593447
0.004243	0.124229	0.066988	0.102281	0.005815	0.000000	0.078360	0.009107	0.000000	0.000000	-0.052626
0.159724	0.121687	0.062118	0.019796	0.085071	0.000698	0.061525	0.004463	0.067918	0.047928	0.317311
0.125887	0.142361	0.056766	0.003562	0.030906	0.000000	0.079741	0.000000	0.038090	0.032645	-0.202907
0.147501	0.069174	0.057261	0.004256	0.000000	0.005850	0.101906	0.006054	0.116075	0.047876	0.040259
0.000000	0.000000	0.000000	0.000000	0.001084	0.000000	0.000000	0.000000	0.025193	0.104470	-0.503867
0.081469	0.000000	0.000000	0.000888	0.007199	0.000000	0.114241	0.008444	0.022823	0.045115	-0.745178
0.085048	0.136667	0.000000	0.004111	0.049054	0.000000	0.000000	0.000000	0.071183	0.143084	0.250444
0.108178	0.450961	0.105796	0.000000	0.000701	0.000000	0.006014	0.011947	0.052826	0.001703	0.418739
0.092386	0.123142	0.111133	0.001476	0.050510	0.123961	0.107019	0.000000	0.000000	0.012796	0.026722
